2.541748, 1637.950696, 1633.459074, 1315.301379, 781.702201, -0.443953, 0.269230, -0.095998, -0.001963, -0.000849, 1426
2.541678, 1638.031678, 1633.513792, 1315.313089, 781.742315, -0.443835, 0.269060, -0.095885, -0.001962, -0.000831, 1425
2.541951, 1638.021597, 1633.498650, 1315.309644, 781.853897, -0.443876, 0.269133, -0.095930, -0.001969, -0.000833, 1424
2.542681, 1638.065342, 1633.531555, 1315.333482, 781.816741, -0.443904, 0.269210, -0.095983, -0.001966, -0.000832, 1423
2.542794, 1638.097600, 1633.597813, 1315.274154, 781.895760, -0.443919, 0.269157, -0.095932, -0.001968, -0.000842, 1422
2.541956, 1638.241600, 1633.722977, 1315.414683, 781.730508, -0.444099, 0.269518, -0.096168, -0.001958, -0.000854, 1421
2.541702, 1638.321455, 1633.835284, 1315.467402, 781.643909, -0.444251, 0.269682, -0.096259, -0.001957, -0.000881, 1420
2.536004, 1638.480633, 1634.008856, 1315.897172, 781.616080, -0.444180, 0.269203, -0.095880, -0.001962, -0.000929, 1419
2.536496, 1638.499459, 1634.048067, 1315.753812, 781.694610, -0.444200, 0.269283, -0.095942, -0.001967, -0.000919, 1418
2.537001, 1638.498686, 1634.028368, 1315.747588, 781.762355, -0.444099, 0.269139, -0.095851, -0.001970, -0.000905, 1417
2.537781, 1638.465025, 1634.002302, 1315.701848, 781.805134, -0.444060, 0.269068, -0.095805, -0.001972, -0.000902, 1416
2.534311, 1638.601836, 1634.166653, 1315.910291, 781.958578, -0.443930, 0.268513, -0.095367, -0.001982, -0.000935, 1415
2.534619, 1638.575526, 1634.116899, 1316.076683, 781.868224, -0.443899, 0.268406, -0.095287, -0.001977, -0.000946, 1414
2.532835, 1638.666451, 1634.162629, 1316.114039, 782.097740, -0.443658, 0.268002, -0.095018, -0.001993, -0.000915, 1413
2.533705, 1638.660452, 1634.161201, 1316.114515, 782.108029, -0.443652, 0.267974, -0.094997, -0.001993, -0.000917, 1412
2.531129, 1638.712925, 1634.212419, 1315.918097, 782.094713, -0.443820, 0.268498, -0.095376, -0.001993, -0.000896, 1411
2.531133, 1638.751813, 1634.240394, 1315.959101, 781.984665, -0.443926, 0.268754, -0.095553, -0.001987, -0.000898, 1410
2.531389, 1638.823530, 1634.285332, 1315.977879, 781.962617, -0.443776, 0.268542, -0.095416, -0.001980, -0.000878, 1409
2.530242, 1638.897284, 1634.308050, 1316.217008, 781.709379, -0.443950, 0.268929, -0.095675, -0.001962, -0.000892, 1408
2.529792, 1638.968258, 1634.374732, 1316.120443, 781.834197, -0.443954, 0.268972, -0.095706, -0.001972, -0.000879, 1407
2.530543, 1638.994962, 1634.406703, 1316.167579, 781.879401, -0.444076, 0.269145, -0.095807, -0.001976, -0.000895, 1406
2.529192, 1638.893598, 1634.262999, 1316.063230, 781.813400, -0.444050, 0.269347, -0.095970, -0.001969, -0.000862, 1405
2.529882, 1638.931655, 1634.286928, 1316.117543, 781.729617, -0.444075, 0.269420, -0.096020, -0.001962, -0.000862, 1404
2.529590, 1639.050230, 1634.413802, 1316.127717, 781.648446, -0.444209, 0.269713, -0.096218, -0.001956, -0.000865, 1403
2.529508, 1639.027695, 1634.433550, 1315.902511, 781.780518, -0.444188, 0.269704, -0.096218, -0.001960, -0.000854, 1402
2.529253, 1638.989609, 1634.422003, 1315.795227, 781.913370, -0.444099, 0.269510, -0.096083, -0.001966, -0.000850, 1401
2.530042, 1638.989284, 1634.407970, 1315.795606, 781.934047, -0.444009, 0.269385, -0.096007, -0.001966, -0.000839, 1400
